id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,124012-12,SMH Ortigas,SMHOR/Stock,1.00
,124019-12,SMH Ortigas,SMHOR/Stock,1.00
,124050-10,SMH Ortigas,SMHOR/Stock,1.00
,124051-10,SMH Ortigas,SMHOR/Stock,1.00
,124060-6,SMH Ortigas,SMHOR/Stock,1.00
,D18118-10,SMH Ortigas,SMHOR/Stock,1.00
,D18152-10,SMH Ortigas,SMHOR/Stock,1.00
,D1985-12,SMH Ortigas,SMHOR/Stock,1.00
,D20064-10,SMH Ortigas,SMHOR/Stock,1.00
,D17181-10,SMH Ortigas,SMHOR/Stock,1.00
,123118-7,SMH Ortigas,SMHOR/Stock,1.00
,124124-8,SMH Ortigas,SMHOR/Stock,1.00
,124169-10,SMH Ortigas,SMHOR/Stock,1.00
,124093-10,SMH Ortigas,SMHOR/Stock,1.00
,125027-11,SMH Ortigas,SMHOR/Stock,1.00
,125028-11,SMH Ortigas,SMHOR/Stock,1.00
,1223062-1,OH Mall of Asia,OHMOA/Stock,1.00
,1223052-1,OH Mall of Asia,OHMOA/Stock,2.00
,1223055-1,OH Mall of Asia,OHMOA/Stock,1.00
,924069-1,OH Mall of Asia,OHMOA/Stock,2.00
,924065-1,OH Mall of Asia,OHMOA/Stock,1.00
,124162-8,SMH Mall of Asia,SMHMO/Stock,1.00
,124042-16,OH Bacoor,OHBCR/Stock,1.00
,124044-15,OH Bacoor,OHBCR/Stock,1.00
,D1971-10,OH Bacoor,OHBCR/Stock,1.00
,D1981-15,OH Bacoor,OHBCR/Stock,1.00
,D20001-10,OH Bacoor,OHBCR/Stock,1.00
,D1941-19G,OH Bacoor,OHBCR/Stock,1.00
,D21014-10G,OH Bacoor,OHBCR/Stock,1.00
,824052-31,OH Bacoor,OHBCR/Stock,1.00
,824029-13,OH Bacoor,OHBCR/Stock,1.00
,824049-13,OH Bacoor,OHBCR/Stock,1.00
,M1536-34,OH Bacoor,OHBCR/Stock,2.00
,M1625-19,OH Bacoor,OHBCR/Stock,1.00
,124177-6,OH Bacoor,OHBCR/Stock,1.00
,D21035-20G,OH Bacoor,OHBCR/Stock,1.00
,D21038-20,OH Bacoor,OHBCR/Stock,1.00
,1324222-4,OH Bacoor,OHBCR/Stock,1.00
,1324230-4,OH Bacoor,OHBCR/Stock,1.00
,1324231-4,OH Bacoor,OHBCR/Stock,2.00
,124042-16,OH Cabanatuan,OHCAB/Stock,1.00
,123092-4,OH Cabanatuan,OHCAB/Stock,3.00
,123094-4,OH Cabanatuan,OHCAB/Stock,3.00
,123376-3,OH Cabanatuan,OHCAB/Stock,1.00
,123377-3,OH Cabanatuan,OHCAB/Stock,1.00
,123378-3,OH Cabanatuan,OHCAB/Stock,1.00
,123379-3,OH Cabanatuan,OHCAB/Stock,1.00
,D1946-20G,OH Cabanatuan,OHCAB/Stock,1.00
,D21014-10G,OH Cabanatuan,OHCAB/Stock,1.00
,D21016-10,OH Cabanatuan,OHCAB/Stock,2.00
,D21063-7G,OH Cabanatuan,OHCAB/Stock,2.00
,925010-2,OH Megamall,OHMEG/Stock,1.00
,925011-2,OH Megamall,OHMEG/Stock,1.00
,925014-2,OH Megamall,OHMEG/Stock,1.00
,925015-1,OH Megamall,OHMEG/Stock,3.00
,925016-1,OH Megamall,OHMEG/Stock,3.00
,925017-1,OH Megamall,OHMEG/Stock,3.00
,1325002-8,OH Megamall,OHMEG/Stock,2.00
,1325003-8,OH Megamall,OHMEG/Stock,2.00
,824030-20,OH Megamall,OHMEG/Stock,2.00
,824046-20,OH Megamall,OHMEG/Stock,2.00
,123321-16,OH Megamall,OHMEG/Stock,1.00
,W21431-8,OH Megamall,OHMEG/Stock,2.00
,1324193-10,OH Megamall,OHMEG/Stock,1.00
,1123122-1L,OH Megamall,OHMEG/Stock,2.00
,925010-2,OH Fairview,OHFV/Stock,1.00
,925011-2,OH Fairview,OHFV/Stock,2.00
,925013-2,OH Fairview,OHFV/Stock,1.00
,925014-2,OH Fairview,OHFV/Stock,2.00
,925015-1,OH Fairview,OHFV/Stock,2.00
,925016-1,OH Fairview,OHFV/Stock,4.00
,925017-1,OH Fairview,OHFV/Stock,4.00
,1123142-1,OH Fairview,OHFV/Stock,1.00
,1123141-1,OH Fairview,OHFV/Stock,1.00
,1123140-2,OH Fairview,OHFV/Stock,1.00
,1125015-1,OH Fairview,OHFV/Stock,2.00
,1123041-1,OH Fairview,OHFV/Stock,2.00
,1123042-1,OH Fairview,OHFV/Stock,1.00
,924069-1,OH Fairview,OHFV/Stock,6.00
,1125034-1,OH Fairview,OHFV/Stock,1.00
,1125035-1,OH Fairview,OHFV/Stock,2.00
,1324192-8,OH Fairview,OHFV/Stock,1.00
,1324194-8,OH Fairview,OHFV/Stock,1.00
,W21361-8,OH Fairview,OHFV/Stock,2.00
,W21362-8,OH Fairview,OHFV/Stock,2.00
,124042-16,OH Fairview,OHFV/Stock,1.00
,124044-15,OH Fairview,OHFV/Stock,1.00
,123092-4,OH Fairview,OHFV/Stock,2.00
,123093-4,OH Fairview,OHFV/Stock,2.00
,123094-4,OH Fairview,OHFV/Stock,2.00
,123440-4,OH Fairview,OHFV/Stock,1.00
,123445-4,OH Fairview,OHFV/Stock,2.00
,123446-4,OH Fairview,OHFV/Stock,1.00
,123447-4,OH Fairview,OHFV/Stock,1.00
,123448-4,OH Fairview,OHFV/Stock,1.00
,123506-4,OH Fairview,OHFV/Stock,1.00
,123507-4,OH Fairview,OHFV/Stock,1.00
,123508-4,OH Fairview,OHFV/Stock,1.00
,123376-3,OH Fairview,OHFV/Stock,1.00
,123377-3,OH Fairview,OHFV/Stock,1.00
,123378-3,OH Fairview,OHFV/Stock,1.00
,123379-3,OH Fairview,OHFV/Stock,1.00
,D1981-15,OH Fairview,OHFV/Stock,1.00
,D20001-10,OH Fairview,OHFV/Stock,1.00
,D1941-19G,OH Fairview,OHFV/Stock,1.00
,D1946-20G,OH Fairview,OHFV/Stock,2.00
,D21014-10G,OH Fairview,OHFV/Stock,1.00
,D21063-7G,OH Fairview,OHFV/Stock,2.00
,M1951-11,SMH Makati,SMHMK/Stock,1.00
,1324153-15,SMH Makati,SMHMK/Stock,1.00
,W22083-12,SMH Makati,SMHMK/Stock,1.00
,1323140-10,SMH Makati,SMHMK/Stock,1.00
,1125034-1,OH Urdaneta,OHURD/Stock,1.00
,1125035-1,OH Urdaneta,OHURD/Stock,2.00
,123440-4,OH Urdaneta,OHURD/Stock,2.00
,123441-4,OH Urdaneta,OHURD/Stock,2.00
,123445-4,OH Urdaneta,OHURD/Stock,2.00
,123446-4,OH Urdaneta,OHURD/Stock,2.00
,123447-4,OH Urdaneta,OHURD/Stock,2.00
,123448-4,OH Urdaneta,OHURD/Stock,2.00
,123506-4,OH Urdaneta,OHURD/Stock,2.00
,123507-4,OH Urdaneta,OHURD/Stock,2.00
,123508-4,OH Urdaneta,OHURD/Stock,2.00
,124055-10,OH Baguio,OHBAG/Stock,1.00
,124035-10,OH Baguio,OHBAG/Stock,1.00
,D21063-7G,OH Baguio,OHBAG/Stock,1.00
,D21035-20G,OH Baguio,OHBAG/Stock,1.00
,D1941-19G,OH Baguio,OHBAG/Stock,1.00
,M1653-12,OH Baguio,OHBAG/Stock,2.00
,M1909-35,OH Baguio,OHBAG/Stock,1.00
,923034-3,OH Baguio,OHBAG/Stock,2.00
,W21361-8,OH Baguio,OHBAG/Stock,1.00
,W21362-8,OH Baguio,OHBAG/Stock,2.00
,123092-4,OH Urdaneta,OHURD/Stock,2.00
,M1625-19,OH Urdaneta,OHURD/Stock,2.00
,M1653-12,OH Urdaneta,OHURD/Stock,2.00
,1324215-4,OH Urdaneta,OHURD/Stock,2.00
,1324216-4,OH Urdaneta,OHURD/Stock,3.00
,1324217-4,OH Urdaneta,OHURD/Stock,2.00
,1324222-4,OH Urdaneta,OHURD/Stock,1.00
,1123042-1,OH Urdaneta,OHURD/Stock,2.00
,W21683-8,OH Urdaneta,OHURD/Stock,2.00
,W21685-8,OH Urdaneta,OHURD/Stock,2.00
,W21686-8,OH Urdaneta,OHURD/Stock,2.00
,W21687-8,OH Urdaneta,OHURD/Stock,2.00
,W21431-8,OH Urdaneta,OHURD/Stock,2.00
,1123142-1,OH Urdaneta,OHURD/Stock,1.00
,1123141-1,OH Urdaneta,OHURD/Stock,1.00
,1123140-2,OH Urdaneta,OHURD/Stock,1.00
,824042-20,SMH Cubao,SMHCU/Stock,1.00
,925010-2,OH Urdaneta,OHURD/Stock,2.00
,925011-2,OH Urdaneta,OHURD/Stock,2.00
,925013-2,OH Urdaneta,OHURD/Stock,1.00
,925015-1,OH Urdaneta,OHURD/Stock,2.00
,925017-1,OH Urdaneta,OHURD/Stock,4.00
,1123142-1,OH Baguio,OHBAG/Stock,1.00
,1123141-1,OH Baguio,OHBAG/Stock,1.00
,1123140-2,OH Baguio,OHBAG/Stock,1.00
,925011-2,OH Baguio,OHBAG/Stock,1.00
,925013-2,OH Baguio,OHBAG/Stock,2.00
,925014-2,OH Baguio,OHBAG/Stock,1.00
,925015-1,OH Baguio,OHBAG/Stock,1.00
,925017-1,OH Baguio,OHBAG/Stock,3.00
,D1946-20G,OH Baguio,OHBAG/Stock,1.00
,M1909-35,OH Megamall,OHMEG/Stock,1.00
,W21362-8,OH Megamall,OHMEG/Stock,2.00
,123079-10,OH Megamall,OHMEG/Stock,1.00
,123262-10,OH Megamall,OHMEG/Stock,1.00
,123264-10,OH Megamall,OHMEG/Stock,1.00
,122026-13,OH Megamall,OHMEG/Stock,1.00
,122052-15,OH Megamall,OHMEG/Stock,1.00
,123305-10,OH Megamall,OHMEG/Stock,1.00
,123331-15,OH Megamall,OHMEG/Stock,1.00
,D20057-13,OH Megamall,OHMEG/Stock,1.00
,1325004-8,OH Megamall,OHMEG/Stock,2.00
,1325005-8,OH Megamall,OHMEG/Stock,2.00
,1325152-6,OH Megamall,OHMEG/Stock,1.00
,1325159-6,OH Megamall,OHMEG/Stock,1.00
,1325158-6,OH Megamall,OHMEG/Stock,1.00
,1123142-1,OH Megamall,OHMEG/Stock,1.00
,1123141-1,OH Megamall,OHMEG/Stock,1.00
,1123140-2,OH Megamall,OHMEG/Stock,1.00
,D17252-10,,Physical Locations/Subcontracting Location,1.00
,1325002-8,OH Mall of Asia,OHMOA/Stock,2.00
,1325003-8,OH Mall of Asia,OHMOA/Stock,2.00
,1325005-8,OH Mall of Asia,OHMOA/Stock,1.00
,M1536-34,OH Mall of Asia,OHMOA/Stock,3.00
,824034-20,OH Mall of Asia,OHMOA/Stock,1.00
,124155-10,OH Mall of Asia,OHMOA/Stock,1.00
,124157-10,OH Mall of Asia,OHMOA/Stock,1.00
,D21017-7,OH Mall of Asia,OHMOA/Stock,1.00
,124047-10,OH Mall of Asia,OHMOA/Stock,1.00
,123257-10,OH Mall of Asia,OHMOA/Stock,1.00
,124093-10,OH Mall of Asia,OHMOA/Stock,1.00
,125004-15,OH Mall of Asia,OHMOA/Stock,1.00
,925013-2,OH Mall of Asia,OHMOA/Stock,1.00
,925015-1,OH Mall of Asia,OHMOA/Stock,2.00
,925016-1,OH Mall of Asia,OHMOA/Stock,3.00
,925017-1,OH Mall of Asia,OHMOA/Stock,4.00
,124042-16,OH Cebu,OHCEB/Stock,1.00
,124044-15,OH Cebu,OHCEB/Stock,1.00
,123092-4,OH Cebu,OHCEB/Stock,2.00
,123093-4,OH Cebu,OHCEB/Stock,2.00
,123094-4,OH Cebu,OHCEB/Stock,2.00
,D1971-10,OH Cebu,OHCEB/Stock,1.00
,D1981-15,OH Cebu,OHCEB/Stock,1.00
,D20001-10,OH Cebu,OHCEB/Stock,1.00
,D1946-20G,OH Cebu,OHCEB/Stock,1.00
,D21014-10G,OH Cebu,OHCEB/Stock,1.00
,D21016-10,OH Cebu,OHCEB/Stock,2.00
,D21063-7G,OH Cebu,OHCEB/Stock,2.00
,924063-2,OH Cebu,OHCEB/Stock,2.00
,924064-2,OH Cebu,OHCEB/Stock,2.00
,1125034-1,OH Cebu,OHCEB/Stock,2.00
,1125035-1,OH Cebu,OHCEB/Stock,2.00
,123324-12,SMH Mall of Asia,SMHMO/Stock,1.00
,123280-11,SMH Mall of Asia,SMHMO/Stock,1.00
,124017-12,SMH Mall of Asia,SMHMO/Stock,1.00
,124031-15,SMH Mall of Asia,SMHMO/Stock,1.00
,D21033-8,SMH Mall of Asia,SMHMO/Stock,1.00
,122044-20G,SMH Mall of Asia,SMHMO/Stock,1.00
,W22031-25,SMH Mall of Asia,SMHMO/Stock,1.00
,1325122-9,SMH Mall of Asia,SMHMO/Stock,1.00
,1325123-9,SMH Mall of Asia,SMHMO/Stock,1.00
,1325124-9,SMH Mall of Asia,SMHMO/Stock,1.00
,125024-13,SMH Mall of Asia,SMHMO/Stock,1.00
,125025-13,SMH Mall of Asia,SMHMO/Stock,1.00
,125026-13,SMH Mall of Asia,SMHMO/Stock,1.00
,D21009-5N,SMH Mall of Asia,SMHMO/Stock,2.00
,D18135-19,SMH Mall of Asia,SMHMO/Stock,2.00
,123489-12,SMH Mall of Asia,SMHMO/Stock,1.00
,123490-12,SMH Mall of Asia,SMHMO/Stock,1.00
,123496-12,SMH Mall of Asia,SMHMO/Stock,1.00
,123499-10,SMH Mall of Asia,SMHMO/Stock,1.00
,1325176-15,SMH Mall of Asia,SMHMO/Stock,1.00
,1325177-15,SMH Mall of Asia,SMHMO/Stock,1.00
,125035-10,OH Megamall,OHMEG/Stock,1.00
,125036-10,OH Megamall,OHMEG/Stock,1.00
,125042-10,OH Megamall,OHMEG/Stock,1.00
,1325125-10,OH Megamall,OHMEG/Stock,1.00
,1325127-10,OH Megamall,OHMEG/Stock,2.00
,1325129-10,OH Megamall,OHMEG/Stock,2.00
,1325107-8,OH Megamall,OHMEG/Stock,2.00
,1325108-8,OH Megamall,OHMEG/Stock,2.00
,1325109-8,OH Megamall,OHMEG/Stock,2.00
,1325110-8,OH Megamall,OHMEG/Stock,2.00
,125057-20,SMH Ortigas,SMHOR/Stock,1.00
,1325121-9,SMH Ortigas,SMHOR/Stock,1.00
,1325122-9,SMH Ortigas,SMHOR/Stock,1.00
,1325123-9,SMH Ortigas,SMHOR/Stock,1.00
,1325176-15,SMH Ortigas,SMHOR/Stock,1.00
,1325177-15,SMH Ortigas,SMHOR/Stock,1.00
,123489-12,SMH Ortigas,SMHOR/Stock,1.00
,123490-12,SMH Ortigas,SMHOR/Stock,1.00
,123496-12,SMH Ortigas,SMHOR/Stock,1.00
,123499-10,SMH Ortigas,SMHOR/Stock,1.00
,D21009-5N,SMH Ortigas,SMHOR/Stock,2.00
,D18135-19,SMH Ortigas,SMHOR/Stock,1.00
,125024-13,SMH Ortigas,SMHOR/Stock,1.00
,125025-13,SMH Ortigas,SMHOR/Stock,1.00
,1324169-8,SMH Ortigas,SMHOR/Stock,1.00
,1324172-15,SMH Ortigas,SMHOR/Stock,1.00
,W22082-12,SMH Ortigas,SMHOR/Stock,1.00
,122044-20G,SMH Ortigas,SMHOR/Stock,2.00
,123324-12,SMH Ortigas,SMHOR/Stock,1.00
,D21010-5N,SMH Ortigas,SMHOR/Stock,2.00
,D21032-8,SMH Ortigas,SMHOR/Stock,1.00
,D21060-7N,SMH Ortigas,SMHOR/Stock,1.00
,M1536-34,SMH Ortigas,SMHOR/Stock,2.00
,M1625-12,SMH Ortigas,SMHOR/Stock,2.00
,925013-2,OH Clark,OHCLK/Stock,1.00
,925014-2,OH Clark,OHCLK/Stock,1.00
,925015-1,OH Clark,OHCLK/Stock,2.00
,925016-1,OH Clark,OHCLK/Stock,4.00
,925017-1,OH Clark,OHCLK/Stock,4.00
,1325002-8,OH Clark,OHCLK/Stock,1.00
,1325003-8,OH Clark,OHCLK/Stock,1.00
,1325004-8,OH Clark,OHCLK/Stock,1.00
,1325005-8,OH Clark,OHCLK/Stock,1.00
,1325129-10,OH Clark,OHCLK/Stock,1.00
,1325130-10,OH Clark,OHCLK/Stock,1.00
,1325107-8,OH Clark,OHCLK/Stock,1.00
,1325108-8,OH Clark,OHCLK/Stock,1.00
,1325109-8,OH Clark,OHCLK/Stock,1.00
,1325096-8,OH Clark,OHCLK/Stock,1.00
,1325097-8,OH Clark,OHCLK/Stock,1.00
,1325099-8,OH Clark,OHCLK/Stock,1.00
,125035-10,OH Clark,OHCLK/Stock,1.00
,125036-10,OH Clark,OHCLK/Stock,1.00
,125042-10,OH Clark,OHCLK/Stock,1.00
,125043-10,OH Clark,OHCLK/Stock,1.00
,824039-27,OH Clark,OHCLK/Stock,1.00
,824040-31,OH Clark,OHCLK/Stock,1.00
,824043-27,OH Clark,OHCLK/Stock,1.00
,824044-31,OH Clark,OHCLK/Stock,1.00
,824047-27,OH Clark,OHCLK/Stock,1.00
,824048-31,OH Clark,OHCLK/Stock,1.00
,925013-2,OH North Edsa,OHNE/Stock,2.00
,925015-1,OH North Edsa,OHNE/Stock,2.00
,925016-1,OH North Edsa,OHNE/Stock,4.00
,925017-1,OH North Edsa,OHNE/Stock,4.00
,1123142-1,OH North Edsa,OHNE/Stock,1.00
,1123141-1,OH North Edsa,OHNE/Stock,2.00
,1123140-2,OH North Edsa,OHNE/Stock,2.00
,1325002-8,OH North Edsa,OHNE/Stock,2.00
,1325003-8,OH North Edsa,OHNE/Stock,2.00
,1325004-8,OH North Edsa,OHNE/Stock,2.00
,1325005-8,OH North Edsa,OHNE/Stock,2.00
,1325125-10,OH North Edsa,OHNE/Stock,1.00
,1325127-10,OH North Edsa,OHNE/Stock,1.00
,1325109-8,OH North Edsa,OHNE/Stock,1.00
,1325110-8,OH North Edsa,OHNE/Stock,1.00
,125035-10,OH North Edsa,OHNE/Stock,1.00
,1324222-4,OH North Edsa,OHNE/Stock,2.00
,1324215-4,OH North Edsa,OHNE/Stock,2.00
,1324192-8,OH North Edsa,OHNE/Stock,1.00
,1324194-8,OH North Edsa,OHNE/Stock,1.00
,W21361-8,OH North Edsa,OHNE/Stock,1.00
,W21683-8,OH North Edsa,OHNE/Stock,1.00
,W21685-8,OH North Edsa,OHNE/Stock,1.00
,W21687-8,OH North Edsa,OHNE/Stock,1.00
,W21690-12,OH North Edsa,OHNE/Stock,2.00
,824029-13,OH North Edsa,OHNE/Stock,1.00
,824030-20,OH North Edsa,OHNE/Stock,1.00
,824045-13,OH North Edsa,OHNE/Stock,1.00
,824050-20,OH North Edsa,OHNE/Stock,1.00
,824031-27,OH North Edsa,OHNE/Stock,1.00
,824036-31,OH North Edsa,OHNE/Stock,1.00
,825003-24,OH North Edsa,OHNE/Stock,1.00
,M1536-34,OH North Edsa,OHNE/Stock,1.00
,M1625-19,OH North Edsa,OHNE/Stock,1.00
,M1909-35,OH North Edsa,OHNE/Stock,1.00
,124055-10,OH North Edsa,OHNE/Stock,1.00
,124178-8,OH North Edsa,OHNE/Stock,1.00
,123376-3,OH North Edsa,OHNE/Stock,1.00
,123377-3,OH North Edsa,OHNE/Stock,1.00
,123378-3,OH North Edsa,OHNE/Stock,1.00
,123379-3,OH North Edsa,OHNE/Stock,1.00
,123092-4,OH North Edsa,OHNE/Stock,2.00
,123093-4,OH North Edsa,OHNE/Stock,2.00
,123094-4,OH North Edsa,OHNE/Stock,2.00
,824021-13,SMH Clark,SMHCL/Stock,2.00
,824022-20,SMH Clark,SMHCL/Stock,2.00
,824025-13,SMH Clark,SMHCL/Stock,2.00
,824026-20,SMH Clark,SMHCL/Stock,2.00
,M1704-12,SMH Clark,SMHCL/Stock,2.00
,M1704-19,SMH Clark,SMHCL/Stock,2.00
,M1707-12,SMH Clark,SMHCL/Stock,2.00
,M1707-19,SMH Clark,SMHCL/Stock,2.00
,122044-20G,SMH Clark,SMHCL/Stock,2.00
,D21009-5N,SMH Clark,SMHCL/Stock,2.00
,D18135-19,SMH Clark,SMHCL/Stock,2.00
,125024-13,SMH Clark,SMHCL/Stock,1.00
,125025-13,SMH Clark,SMHCL/Stock,1.00
,125026-13,SMH Clark,SMHCL/Stock,1.00
,125057-20,SMH Clark,SMHCL/Stock,1.00
,1325121-9,SMH Clark,SMHCL/Stock,1.00
,1325122-9,SMH Clark,SMHCL/Stock,1.00
,1325123-9,SMH Clark,SMHCL/Stock,1.00
,1325124-9,SMH Clark,SMHCL/Stock,1.00
,123489-12,SMH Clark,SMHCL/Stock,1.00
,123490-12,SMH Clark,SMHCL/Stock,1.00
,123496-12,SMH Clark,SMHCL/Stock,1.00
,123499-10,SMH Clark,SMHCL/Stock,1.00
,D21032-8,SMH Clark,SMHCL/Stock,1.00
,D21033-8,SMH Clark,SMHCL/Stock,1.00
,1322081-8,SMH Clark,SMHCL/Stock,1.00
,1322083-8,SMH Clark,SMHCL/Stock,1.00
,1323140-10,SMH Clark,SMHCL/Stock,1.00
,1323141-10,SMH Clark,SMHCL/Stock,2.00
,1324169-8,SMH Clark,SMHCL/Stock,2.00
,1324172-15,SMH Clark,SMHCL/Stock,1.00
,1324175-15,SMH Clark,SMHCL/Stock,2.00
,123401-7,SMH Clark,SMHCL/Stock,1.00
,123402-7,SMH Clark,SMHCL/Stock,1.00
,123403-7,SMH Clark,SMHCL/Stock,1.00
,124026-10,SMH Clark,SMHCL/Stock,1.00
,124124-8,SMH Clark,SMHCL/Stock,1.00
,825006-12,SMH Clark,SMHCL/Stock,2.00
,825007-19,SMH Clark,SMHCL/Stock,2.00
,824011-11,SMH Clark,SMHCL/Stock,3.00
,1324153-15,SMH Clark,SMHCL/Stock,1.00
,124044-15,OH Mall of Asia,OHMOA/Stock,1.00
,1325176-15,SMH North Edsa,SMHNE/Stock,1.00
,123489-12,SMH North Edsa,SMHNE/Stock,1.00
,123490-12,SMH North Edsa,SMHNE/Stock,1.00
,123499-10,SMH North Edsa,SMHNE/Stock,1.00
,D21009-5N,SMH North Edsa,SMHNE/Stock,2.00
,D18135-19,SMH North Edsa,SMHNE/Stock,2.00
,125024-13,SMH North Edsa,SMHNE/Stock,1.00
,125025-13,SMH North Edsa,SMHNE/Stock,1.00
,125026-13,SMH North Edsa,SMHNE/Stock,1.00
,125057-20,SMH North Edsa,SMHNE/Stock,1.00
,1325121-9,SMH North Edsa,SMHNE/Stock,1.00
,1325122-9,SMH North Edsa,SMHNE/Stock,1.00
,1325123-9,SMH North Edsa,SMHNE/Stock,1.00
,1325124-9,SMH North Edsa,SMHNE/Stock,1.00
,123403-7,SMH North Edsa,SMHNE/Stock,1.00
,124015-12,SMH North Edsa,SMHNE/Stock,1.00
,124165-8,SMH North Edsa,SMHNE/Stock,1.00
,1323140-10,SMH North Edsa,SMHNE/Stock,2.00
,1324048-7,SMH North Edsa,SMHNE/Stock,1.00
,1324172-15,SMH North Edsa,SMHNE/Stock,1.00
,1324175-15,SMH North Edsa,SMHNE/Stock,1.00
,W22082-12,SMH North Edsa,SMHNE/Stock,1.00
,W22083-12,SMH North Edsa,SMHNE/Stock,1.00
,D1950-7G,SMH North Edsa,SMHNE/Stock,1.00
,123324-12,SMH North Edsa,SMHNE/Stock,2.00
,123401-7,SMH North Edsa,SMHNE/Stock,2.00
,123402-7,SMH North Edsa,SMHNE/Stock,2.00
,122044-20G,SMH North Edsa,SMHNE/Stock,2.00
,D21032-8,SMH North Edsa,SMHNE/Stock,1.00
,D21033-8,SMH North Edsa,SMHNE/Stock,1.00
,M1703-19,SMH Pampanga,SMHPA/Stock,1.00
,124013-12,SMH Lipa,SMHLI/Stock,1.00
,124103-4,SMH Lipa,SMHLI/Stock,1.00
,124132-3,SMH Lipa,SMHLI/Stock,1.00
,W22082-12,SMH Lipa,SMHLI/Stock,1.00
,1324005-7,SMH Lipa,SMHLI/Stock,1.00
,1324152-15,SMH Lipa,SMHLI/Stock,1.00
,1324172-15,SMH Lipa,SMHLI/Stock,1.00
,123489-12,SMH Lipa,SMHLI/Stock,1.00
,123490-12,SMH Lipa,SMHLI/Stock,1.00
,123496-12,SMH Lipa,SMHLI/Stock,1.00
,123499-10,SMH Lipa,SMHLI/Stock,1.00
,M1704-12,SMH Lipa,SMHLI/Stock,1.00
,M1704-19,SMH Lipa,SMHLI/Stock,1.00
,M1707-12,SMH Lipa,SMHLI/Stock,1.00
,M1707-19,SMH Lipa,SMHLI/Stock,1.00
,824021-13,SMH Lipa,SMHLI/Stock,1.00
,824022-20,SMH Lipa,SMHLI/Stock,1.00
,824025-13,SMH Lipa,SMHLI/Stock,1.00
,824026-20,SMH Lipa,SMHLI/Stock,1.00
,1325121-9,SMH Lipa,SMHLI/Stock,1.00
,1325122-9,SMH Lipa,SMHLI/Stock,1.00
,1325123-9,SMH Lipa,SMHLI/Stock,1.00
,1325124-9,SMH Lipa,SMHLI/Stock,1.00
,D21009-5N,SMH Lipa,SMHLI/Stock,2.00
,D18135-19,SMH Lipa,SMHLI/Stock,2.00
,125012-4,SMH Lipa,SMHLI/Stock,2.00
,125013-4,SMH Lipa,SMHLI/Stock,2.00
,824039-27,OH Batangas,OHBAT/Stock,1.00
,824040-31,OH Batangas,OHBAT/Stock,1.00
,824043-27,OH Batangas,OHBAT/Stock,1.00
,824044-31,OH Batangas,OHBAT/Stock,1.00
,824047-27,OH Batangas,OHBAT/Stock,1.00
,824048-31,OH Batangas,OHBAT/Stock,1.00
,125035-10,OH Batangas,OHBAT/Stock,1.00
,1325109-8,OH Batangas,OHBAT/Stock,1.00
,1325110-8,OH Batangas,OHBAT/Stock,1.00
,1325096-8,OH Batangas,OHBAT/Stock,1.00
,1325097-8,OH Batangas,OHBAT/Stock,1.00
,1325125-10,OH Batangas,OHBAT/Stock,1.00
,1325127-10,OH Batangas,OHBAT/Stock,1.00
,1325129-10,OH Batangas,OHBAT/Stock,1.00
,1325130-10,OH Batangas,OHBAT/Stock,1.00
,925014-2,OH Batangas,OHBAT/Stock,2.00
,925015-1,OH Batangas,OHBAT/Stock,2.00
,925016-1,OH Batangas,OHBAT/Stock,4.00
,925017-1,OH Batangas,OHBAT/Stock,4.00
,1325107-8,OH Mall of Asia,OHMOA/Stock,1.00
,1325108-8,OH Mall of Asia,OHMOA/Stock,1.00
,1325109-8,OH Mall of Asia,OHMOA/Stock,1.00
,1325110-8,OH Mall of Asia,OHMOA/Stock,1.00
,1325125-10,OH Mall of Asia,OHMOA/Stock,2.00
,1325127-10,OH Mall of Asia,OHMOA/Stock,1.00
,1325129-10,OH Mall of Asia,OHMOA/Stock,1.00
,1325130-10,OH Mall of Asia,OHMOA/Stock,1.00
,125035-10,OH Mall of Asia,OHMOA/Stock,1.00
,125042-10,OH Mall of Asia,OHMOA/Stock,1.00
,824039-27,OH Mall of Asia,OHMOA/Stock,1.00
,824040-31,OH Mall of Asia,OHMOA/Stock,1.00
,824043-27,OH Mall of Asia,OHMOA/Stock,1.00
,824044-31,OH Mall of Asia,OHMOA/Stock,1.00
,824047-27,OH Mall of Asia,OHMOA/Stock,1.00
,824048-31,OH Mall of Asia,OHMOA/Stock,1.00
,925016-1,OH Lucena,OHLUC/Stock,3.00
,925017-1,OH Lucena,OHLUC/Stock,4.00
,824039-27,OH Lucena,OHLUC/Stock,1.00
,824040-31,OH Lucena,OHLUC/Stock,1.00
,824043-27,OH Lucena,OHLUC/Stock,1.00
,824044-31,OH Lucena,OHLUC/Stock,1.00
,824047-27,OH Lucena,OHLUC/Stock,1.00
,824048-31,OH Lucena,OHLUC/Stock,1.00
,125035-10,OH Lucena,OHLUC/Stock,1.00
,125036-10,OH Lucena,OHLUC/Stock,1.00
,125042-10,OH Lucena,OHLUC/Stock,1.00
,125043-10,OH Lucena,OHLUC/Stock,1.00
,824033-13,OH Lucena,OHLUC/Stock,1.00
,824034-20,OH Lucena,OHLUC/Stock,1.00
,824045-13,OH Lucena,OHLUC/Stock,1.00
,824046-20,OH Lucena,OHLUC/Stock,1.00
,824049-13,OH Lucena,OHLUC/Stock,1.00
