id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,1324152-15,SMH Lipa,SMHLI/Stock,1
,1324172-15,SMH Lipa,SMHLI/Stock,1
,123496-12,SMH Lipa,SMHLI/Stock,1
,123499-10,SMH Lipa,SMHLI/Stock,1
,M1704-12,SMH Lipa,SMHLI/Stock,1
,824021-13,SMH Lipa,SMHLI/Stock,1
,824022-20,SMH Lipa,SMHLI/Stock,1
,824026-20,SMH Lipa,SMHLI/Stock,1
,D21009-5N,SMH Lipa,SMHLI/Stock,2
,D18135-19,SMH Lipa,SMHLI/Stock,2
,125012-4,SMH Lipa,SMHLI/Stock,1
,125013-4,SMH Lipa,SMHLI/Stock,1
,824043-27,OH Batangas,OHBAT/Stock,1
,824044-31,OH Batangas,OHBAT/Stock,1
,824047-27,OH Batangas,OHBAT/Stock,1
,1325110-8,OH Batangas,OHBAT/Stock,1
,1325125-10,OH Batangas,OHBAT/Stock,1
,1325127-10,OH Batangas,OHBAT/Stock,1
,1325129-10,OH Batangas,OHBAT/Stock,1
,925015-1,OH Batangas,OHBAT/Stock,2
,1325108-8,OH Mall of Asia,OHMOA/Stock,1
,1325125-10,OH Mall of Asia,OHMOA/Stock,1
,125035-10,OH Mall of Asia,OHMOA/Stock,1
,824039-27,OH Mall of Asia,OHMOA/Stock,1
,824040-31,OH Mall of Asia,OHMOA/Stock,1
,824043-27,OH Mall of Asia,OHMOA/Stock,1
,824047-27,OH Mall of Asia,OHMOA/Stock,1
,824048-31,OH Mall of Asia,OHMOA/Stock,1
,925017-1,OH Lucena,OHLUC/Stock,2
,824039-27,OH Lucena,OHLUC/Stock,1
,824040-31,OH Lucena,OHLUC/Stock,1
,824043-27,OH Lucena,OHLUC/Stock,1
,824047-27,OH Lucena,OHLUC/Stock,1
,824048-31,OH Lucena,OHLUC/Stock,1
,125035-10,OH Lucena,OHLUC/Stock,1
,824045-13,OH Lucena,OHLUC/Stock,1
,824046-20,OH Lucena,OHLUC/Stock,1
,824050-20,OH Lucena,OHLUC/Stock,1
,M1909-35,OH Lucena,OHLUC/Stock,1
,1325099-8,OH Lucena,OHLUC/Stock,1
,1325100-8,OH Lucena,OHLUC/Stock,1
,824045-13,SMH Mall of Asia,SMHMO/Stock,1
,824021-13,SMH Mall of Asia,SMHMO/Stock,2
,824022-20,SMH Mall of Asia,SMHMO/Stock,2
,824025-13,SMH Mall of Asia,SMHMO/Stock,2
,M1704-12,SMH Makati,SMHMK/Stock,3
,M1704-19,SMH Makati,SMHMK/Stock,3
,M1707-12,SMH Makati,SMHMK/Stock,3
,M1707-19,SMH Makati,SMHMK/Stock,3
,1325123-9,SMH Makati,SMHMK/Stock,1
,125026-13,SMH Makati,SMHMK/Stock,1
,D21009-5N,SMH Makati,SMHMK/Stock,2
,D18135-19,SMH Makati,SMHMK/Stock,1
,123489-12,SMH Makati,SMHMK/Stock,1
,123490-12,SMH Makati,SMHMK/Stock,1
,123496-12,SMH Makati,SMHMK/Stock,1
,123499-10,SMH Makati,SMHMK/Stock,1
,1325177-15,SMH Makati,SMHMK/Stock,1
,824021-13,SMH Makati,SMHMK/Stock,3
,824022-20,SMH Makati,SMHMK/Stock,3
,824025-13,SMH Makati,SMHMK/Stock,1
,824026-20,SMH Makati,SMHMK/Stock,2
,W21690-12,OH Sta. Rosa,OHSTR/Stock,1
,123441-4,OH Lanang,OHLAN/Stock,1
,122044-20G,SMH Cebu,SMHCE/Stock,1
,925016-1,OH Dasma,OHDAS/Stock,4
,925017-1,OH Dasma,OHDAS/Stock,4
,1325109-8,OH Dasma,OHDAS/Stock,1
,1325110-8,OH Dasma,OHDAS/Stock,1
,824039-27,OH Dasma,OHDAS/Stock,1
,824040-31,OH Dasma,OHDAS/Stock,1
,824043-27,OH Dasma,OHDAS/Stock,1
,824044-31,OH Dasma,OHDAS/Stock,1
,824047-27,OH Dasma,OHDAS/Stock,1
,824048-31,OH Dasma,OHDAS/Stock,1
,1325125-10,OH Urdaneta,OHURD/Stock,1
,1325129-10,OH Urdaneta,OHURD/Stock,1
,1325002-8,OH Urdaneta,OHURD/Stock,1
,1325003-8,OH Urdaneta,OHURD/Stock,1
,1325004-8,OH Urdaneta,OHURD/Stock,1
,1325005-8,OH Urdaneta,OHURD/Stock,1
,824039-27,OH Urdaneta,OHURD/Stock,1
,824040-31,OH Urdaneta,OHURD/Stock,1
,824043-27,OH Urdaneta,OHURD/Stock,1
,824047-27,OH Urdaneta,OHURD/Stock,1
,125035-10,OH Urdaneta,OHURD/Stock,1
,125036-10,OH Urdaneta,OHURD/Stock,1
,125042-10,OH Urdaneta,OHURD/Stock,1
,1325096-8,OH Urdaneta,OHURD/Stock,1
,1325099-8,OH Urdaneta,OHURD/Stock,1
,1325100-8,OH Urdaneta,OHURD/Stock,1
,824040-31,OH Baguio,OHBAG/Stock,1
,824047-27,OH Baguio,OHBAG/Stock,1
,824048-31,OH Baguio,OHBAG/Stock,1
,125036-10,OH Baguio,OHBAG/Stock,1
,1325096-8,OH Baguio,OHBAG/Stock,1
,1325097-8,OH Baguio,OHBAG/Stock,1
,1325099-8,OH Baguio,OHBAG/Stock,1
,125092-17,OH Baguio,OHBAG/Stock,1
,925016-1,OH Sta. Rosa,OHSTR/Stock,4
,925017-1,OH Sta. Rosa,OHSTR/Stock,2
,1123142-1,OH Sta. Rosa,OHSTR/Stock,1
,1123141-1,OH Sta. Rosa,OHSTR/Stock,1
,1123140-2,OH Sta. Rosa,OHSTR/Stock,1
,1325002-8,OH Sta. Rosa,OHSTR/Stock,1
,1325003-8,OH Sta. Rosa,OHSTR/Stock,1
,1325005-8,OH Sta. Rosa,OHSTR/Stock,1
,1325109-8,OH Sta. Rosa,OHSTR/Stock,1
,1325110-8,OH Sta. Rosa,OHSTR/Stock,1
,1325096-8,OH Sta. Rosa,OHSTR/Stock,1
,1325097-8,OH Sta. Rosa,OHSTR/Stock,1
,1325099-8,OH Sta. Rosa,OHSTR/Stock,1
,1325100-8,OH Sta. Rosa,OHSTR/Stock,1
,125035-10,OH Sta. Rosa,OHSTR/Stock,1
,125036-10,OH Sta. Rosa,OHSTR/Stock,1
,125042-10,OH Sta. Rosa,OHSTR/Stock,1
,125043-10,OH Sta. Rosa,OHSTR/Stock,1
,824039-27,OH Sta. Rosa,OHSTR/Stock,1
,824043-27,OH Sta. Rosa,OHSTR/Stock,1
,824044-31,OH Sta. Rosa,OHSTR/Stock,1
,824047-27,OH Sta. Rosa,OHSTR/Stock,1
,124162-8,SMH Cubao,SMHCU/Stock,1
,M1704-12,SMH Cubao,SMHCU/Stock,2
,M1707-19,SMH Cubao,SMHCU/Stock,2
,M1704-19,SMH Cubao,SMHCU/Stock,2
,824021-13,SMH Cubao,SMHCU/Stock,2
,824022-20,SMH Cubao,SMHCU/Stock,2
,824025-13,SMH Cubao,SMHCU/Stock,2
,824026-20,SMH Cubao,SMHCU/Stock,2
,D21009-5N,SMH Cubao,SMHCU/Stock,2
,125012-4,SMH Cubao,SMHCU/Stock,2
,125013-4,SMH Cubao,SMHCU/Stock,2
,825003-24,SMH Cubao,SMHCU/Stock,1
,M1625-12,SMH Cubao,SMHCU/Stock,1
,1324271-8,SMH Cubao,SMHCU/Stock,1
,1324274-8,SMH Cubao,SMHCU/Stock,1
,W19185-13,SMH Cubao,SMHCU/Stock,1
,1323101-13,SMH Cubao,SMHCU/Stock,1
,1323119-13,SMH Cubao,SMHCU/Stock,1
,W22083-12,SMH Cubao,SMHCU/Stock,1
,W22082-12,SMH Cubao,SMHCU/Stock,1
,123092-4,OH Mandurriao,OHMDR/Stock,2
,123093-4,OH Mandurriao,OHMDR/Stock,1
,123094-4,OH Mandurriao,OHMDR/Stock,1
,1125034-1,OH Mandurriao,OHMDR/Stock,1
,1125035-1,OH Mandurriao,OHMDR/Stock,3
,123440-4,OH Mandurriao,OHMDR/Stock,2
,123441-4,OH Mandurriao,OHMDR/Stock,2
,123445-4,OH Mandurriao,OHMDR/Stock,2
,123446-4,OH Mandurriao,OHMDR/Stock,1
,123447-4,OH Mandurriao,OHMDR/Stock,2
,123448-4,OH Mandurriao,OHMDR/Stock,1
,123506-4,OH Mandurriao,OHMDR/Stock,2
,123507-4,OH Mandurriao,OHMDR/Stock,2
,1123039-1,OH Mandurriao,OHMDR/Stock,1
,1123038-1,OH Mandurriao,OHMDR/Stock,2
,1123040-1,OH Mandurriao,OHMDR/Stock,1
,123376-3,OH Mandurriao,OHMDR/Stock,1
,123377-3,OH Mandurriao,OHMDR/Stock,1
,123378-3,OH Mandurriao,OHMDR/Stock,1
,123379-3,OH Mandurriao,OHMDR/Stock,1
,W21044-12,OH Mall of Asia,OHMOA/Stock,1
,M1704-12,SMH Las Pinas,SMHLP/Stock,2
,M1707-12,SMH Las Pinas,SMHLP/Stock,2
,M1707-19,SMH Las Pinas,SMHLP/Stock,2
,M1704-19,SMH Las Pinas,SMHLP/Stock,2
,824021-13,SMH Las Pinas,SMHLP/Stock,2
,824022-20,SMH Las Pinas,SMHLP/Stock,2
,824025-13,SMH Las Pinas,SMHLP/Stock,2
,824026-20,SMH Las Pinas,SMHLP/Stock,2
,D21009-5N,SMH Las Pinas,SMHLP/Stock,2
,123490-12,SMH Las Pinas,SMHLP/Stock,1
,125012-4,SMH Las Pinas,SMHLP/Stock,2
,125013-4,SMH Las Pinas,SMHLP/Stock,2
,DS1952-20,SMH Las Pinas,SMHLP/Stock,1
,123324-12,SMH Las Pinas,SMHLP/Stock,1
,123411-12,SMH Las Pinas,SMHLP/Stock,1
,124015-12,SMH Las Pinas,SMHLP/Stock,1
,1324048-7,SMH Davao,SMHDV/Stock,1
,1322054-8,SMH Davao,SMHDV/Stock,1
,1322083-8,SMH Davao,SMHDV/Stock,2
,1322104-13,SMH Davao,SMHDV/Stock,1
,W21694-12,SMH Davao,SMHDV/Stock,1
,1324246-12,SMH Davao,SMHDV/Stock,2
,124165-8,SMH Davao,SMHDV/Stock,1
,1325121-9,SMH Davao,SMHDV/Stock,1
,1325122-9,SMH Davao,SMHDV/Stock,1
,1325123-9,SMH Davao,SMHDV/Stock,1
,125012-4,SMH Davao,SMHDV/Stock,2
,125013-4,SMH Davao,SMHDV/Stock,2
,123324-12,SMH Davao,SMHDV/Stock,1
,123402-7,SMH Davao,SMHDV/Stock,1
,123403-7,SMH Davao,SMHDV/Stock,1
,123411-12,SMH Davao,SMHDV/Stock,1
,DS1952-20,SMH Davao,SMHDV/Stock,1
,D21010-5N,SMH Davao,SMHDV/Stock,2
,D21013-5N,SMH Davao,SMHDV/Stock,1
,1324005-7,SMH Davao,SMHDV/Stock,1
,124015-12,SMH Davao,SMHDV/Stock,1
,124017-12,SMH Davao,SMHDV/Stock,1
,D1950-7G,SMH Davao,SMHDV/Stock,1
,W21356-8,SMH Davao,SMHDV/Stock,1
,W21359-8,SMH Davao,SMHDV/Stock,1
,W22082-12,SMH Davao,SMHDV/Stock,1
,W22083-12,SMH Davao,SMHDV/Stock,1
,824033-13,SMH Davao,SMHDV/Stock,1
,824034-20,SMH Davao,SMHDV/Stock,1
,824045-13,SMH Davao,SMHDV/Stock,1
,824046-20,SMH Davao,SMHDV/Stock,1
,824049-13,SMH Davao,SMHDV/Stock,1
,824050-20,SMH Davao,SMHDV/Stock,1
,M1625-12,SMH Davao,SMHDV/Stock,2
,M1625-19,SMH Davao,SMHDV/Stock,2
,M1653-12,SMH Davao,SMHDV/Stock,2
,1324152-15,SMH Davao,SMHDV/Stock,1
,1324155-15,SMH Davao,SMHDV/Stock,1
,1324169-8,SMH Davao,SMHDV/Stock,2
,1324170-8,SMH Davao,SMHDV/Stock,1
,1324172-15,SMH Davao,SMHDV/Stock,2
,1324175-15,SMH Davao,SMHDV/Stock,2
,1324270-8,SMH Davao,SMHDV/Stock,1
,1324271-8,SMH Davao,SMHDV/Stock,1
,1324273-8,SMH Davao,SMHDV/Stock,1
,1324274-8,SMH Davao,SMHDV/Stock,1
,D18118-10,OH Mandurriao,OHMDR/Stock,1
,D18119-10,OH Mandurriao,OHMDR/Stock,1
,D18160-10,OH Mandurriao,OHMDR/Stock,1
,D18161-10Y,OH Mandurriao,OHMDR/Stock,1
,D18162-10,OH Mandurriao,OHMDR/Stock,1
,D18163-10,OH Mandurriao,OHMDR/Stock,1
,D18247-10,OH Mandurriao,OHMDR/Stock,1
,D18292-8,OH Mandurriao,OHMDR/Stock,2
,D19136-4,OH Mandurriao,OHMDR/Stock,1
,925014-2,OH North Edsa,OHNE/Stock,1
,M1536-34,SMH Cebu,SMHCE/Stock,2
,123324-12,SMH Cebu,SMHCE/Stock,2
,123401-7,SMH Cebu,SMHCE/Stock,1
,123403-7,SMH Cebu,SMHCE/Stock,1
,DS1952-20,SMH Cebu,SMHCE/Stock,2
,D21010-5N,SMH Cebu,SMHCE/Stock,2
,D21013-5N,SMH Cebu,SMHCE/Stock,2
,D1950-7G,SMH Cebu,SMHCE/Stock,2
,824029-13,SMH Cebu,SMHCE/Stock,1
,824030-20,SMH Cebu,SMHCE/Stock,1
,824033-13,SMH Cebu,SMHCE/Stock,1
,824034-20,SMH Cebu,SMHCE/Stock,1
,824045-13,SMH Cebu,SMHCE/Stock,1
,824046-20,SMH Cebu,SMHCE/Stock,1
,824049-13,SMH Cebu,SMHCE/Stock,1
,824050-20,SMH Cebu,SMHCE/Stock,1
,M1625-12,SMH Cebu,SMHCE/Stock,1
,M1625-19,SMH Cebu,SMHCE/Stock,1
,D21032-8,SMH Cebu,SMHCE/Stock,1
,D21033-8,SMH Cebu,SMHCE/Stock,1
,124042-16,OH North Edsa,OHNE/Stock,1
,124044-15,OH North Edsa,OHNE/Stock,1
,D1971-10,OH North Edsa,OHNE/Stock,1
,D1981-15,OH North Edsa,OHNE/Stock,1
,D20001-10,OH North Edsa,OHNE/Stock,1
,824039-27,OH North Edsa,OHNE/Stock,1
,824040-31,OH North Edsa,OHNE/Stock,1
,824043-27,OH North Edsa,OHNE/Stock,1
,824047-27,OH North Edsa,OHNE/Stock,1
,824048-31,OH North Edsa,OHNE/Stock,1
,124177-6,OH North Edsa,OHNE/Stock,1
,123406-10,OH North Edsa,OHNE/Stock,1
,123412-12,OH North Edsa,OHNE/Stock,1
,123414-7,OH North Edsa,OHNE/Stock,1
,123415-12,OH North Edsa,OHNE/Stock,1
,123426-8,OH North Edsa,OHNE/Stock,1
,123428-8,OH North Edsa,OHNE/Stock,1
,123434-12,OH North Edsa,OHNE/Stock,1
,123435-12,OH North Edsa,OHNE/Stock,1
,D21018-12,OH North Edsa,OHNE/Stock,1
,D21017-7,OH North Edsa,OHNE/Stock,1
,824040-31,SMH Makati,SMHMK/Stock,2
,824044-31,SMH Makati,SMHMK/Stock,3
,824048-31,SMH Makati,SMHMK/Stock,3
,123116-7,SMH Makati,SMHMK/Stock,1
,125057-20,SMH Makati,SMHMK/Stock,1
,D21032-8,SMH Makati,SMHMK/Stock,1
,D21033-8,SMH Makati,SMHMK/Stock,1
,824009-11,SMH Makati,SMHMK/Stock,3
,124123-8,SMH Makati,SMHMK/Stock,2
,124124-8,SMH Makati,SMHMK/Stock,2
,124128-10,SMH Makati,SMHMK/Stock,2
,124129-10,SMH Makati,SMHMK/Stock,1
,1323028-8,SMH Makati,SMHMK/Stock,1
,1323030-8,SMH Makati,SMHMK/Stock,1
,1323059-13,SMH Makati,SMHMK/Stock,1
,1323060-13,SMH Makati,SMHMK/Stock,1
,1323073-13,SMH Makati,SMHMK/Stock,1
,1323077-13,SMH Makati,SMHMK/Stock,1
,1323082-13,SMH Makati,SMHMK/Stock,1
,1323083-13,SMH Makati,SMHMK/Stock,1
,1323084-13,SMH Makati,SMHMK/Stock,1
,1323130-8,SMH Makati,SMHMK/Stock,1
,1323068-13,SMH Makati,SMHMK/Stock,1
,1323072-13,SMH Makati,SMHMK/Stock,1
,1323075-13,SMH Makati,SMHMK/Stock,1
,1323076-13,SMH Makati,SMHMK/Stock,1
,125029-12,SMH Makati,SMHMK/Stock,1
,125030-12,SMH Makati,SMHMK/Stock,1
,125031-12,SMH Makati,SMHMK/Stock,1
,125032-12,SMH Makati,SMHMK/Stock,1
,1336324-15,SMH Makati,SMHMK/Stock,1
,1336325-15,SMH Makati,SMHMK/Stock,1
,125109-8,SMH Makati,SMHMK/Stock,1
,824039-27,OH Davao,OHDV/Stock,1
,824040-31,OH Davao,OHDV/Stock,1
,824043-27,OH Davao,OHDV/Stock,1
,824044-31,OH Davao,OHDV/Stock,1
,824047-27,OH Davao,OHDV/Stock,1
,824048-31,OH Davao,OHDV/Stock,1
,125035-10,OH Davao,OHDV/Stock,1
,125036-10,OH Davao,OHDV/Stock,1
,125042-10,OH Davao,OHDV/Stock,1
,125043-10,OH Davao,OHDV/Stock,1
,1325107-8,OH Davao,OHDV/Stock,1
,1325108-8,OH Davao,OHDV/Stock,1
,1325110-8,OH Davao,OHDV/Stock,1
,1325096-8,OH Davao,OHDV/Stock,1
,1325097-8,OH Davao,OHDV/Stock,1
,1325099-8,OH Davao,OHDV/Stock,1
,1325100-8,OH Davao,OHDV/Stock,1
,1325125-10,OH Davao,OHDV/Stock,1
,1325127-10,OH Davao,OHDV/Stock,1
,1325129-10,OH Davao,OHDV/Stock,1
,1325130-10,OH Davao,OHDV/Stock,1
,925016-1,OH Davao,OHDV/Stock,4
,925017-1,OH Davao,OHDV/Stock,4
,925014-2,OH Davao,OHDV/Stock,1
,824039-27,OH Lanang,OHLAN/Stock,1
,824040-31,OH Lanang,OHLAN/Stock,1
,824043-27,OH Lanang,OHLAN/Stock,1
,824044-31,OH Lanang,OHLAN/Stock,1
,824047-27,OH Lanang,OHLAN/Stock,1
,824048-31,OH Lanang,OHLAN/Stock,1
,125035-10,OH Lanang,OHLAN/Stock,1
,125036-10,OH Lanang,OHLAN/Stock,1
,125042-10,OH Lanang,OHLAN/Stock,1
,1325107-8,OH Lanang,OHLAN/Stock,1
,1325108-8,OH Lanang,OHLAN/Stock,1
,1325110-8,OH Lanang,OHLAN/Stock,1
,1325096-8,OH Lanang,OHLAN/Stock,1
,1325097-8,OH Lanang,OHLAN/Stock,1
,1325099-8,OH Lanang,OHLAN/Stock,1
,1325100-8,OH Lanang,OHLAN/Stock,1
,925016-1,OH Lanang,OHLAN/Stock,4
,925017-1,OH Lanang,OHLAN/Stock,4
,925014-2,OH Lanang,OHLAN/Stock,1
,D1981-15,OH Lanang,OHLAN/Stock,1
,D20001-10,OH Lanang,OHLAN/Stock,1
,D21014-10G,OH Lanang,OHLAN/Stock,1
,D21016-10,OH Lanang,OHLAN/Stock,2
,D21063-7G,OH Lanang,OHLAN/Stock,2
,M1653-12,OH Lanang,OHLAN/Stock,1
,824031-27,OH Lanang,OHLAN/Stock,1
,824032-31,OH Lanang,OHLAN/Stock,1
,824051-27,OH Lanang,OHLAN/Stock,2
,824052-31,OH Lanang,OHLAN/Stock,1
,1324231-4,OH Lanang,OHLAN/Stock,2
,W21685-8,OH Lanang,OHLAN/Stock,1
,W21687-8,OH Lanang,OHLAN/Stock,1
,W21690-12,OH Lanang,OHLAN/Stock,1
,824011-11,OH Lanang,OHLAN/Stock,1
,924019-2,OH Lanang,OHLAN/Stock,2
,M1536-34,OH Urdaneta,OHURD/Stock,1
,125036-10,OH North Edsa,OHNE/Stock,1
,1323068-13,SMH Mall of Asia,SMHMO/Stock,1
,1323072-13,SMH Mall of Asia,SMHMO/Stock,1
,1323076-13,SMH Mall of Asia,SMHMO/Stock,1
,1323078-13,SMH Mall of Asia,SMHMO/Stock,1
,124123-8,SMH Mall of Asia,SMHMO/Stock,2
,124124-8,SMH Mall of Asia,SMHMO/Stock,2
,124128-10,SMH Mall of Asia,SMHMO/Stock,2
,1323059-13,SMH Mall of Asia,SMHMO/Stock,1
,1323073-13,SMH Mall of Asia,SMHMO/Stock,1
,1323074-13,SMH Mall of Asia,SMHMO/Stock,1
,1323077-13,SMH Mall of Asia,SMHMO/Stock,1
,W21694-12,SMH Mall of Asia,SMHMO/Stock,1
,125029-12,SMH Mall of Asia,SMHMO/Stock,1
,125030-12,SMH Mall of Asia,SMHMO/Stock,1
,125031-12,SMH Mall of Asia,SMHMO/Stock,1
,125032-12,SMH Mall of Asia,SMHMO/Stock,1
,125109-8,SMH Mall of Asia,SMHMO/Stock,1
,1324244-12,SMH Mall of Asia,SMHMO/Stock,1
,1324246-12,SMH Mall of Asia,SMHMO/Stock,1
,1336324-15,SMH Mall of Asia,SMHMO/Stock,1
,1336325-15,SMH Mall of Asia,SMHMO/Stock,1
,124162-8,SMH Mall of Asia,SMHMO/Stock,1
,124163-8,SMH Mall of Asia,SMHMO/Stock,1
,125057-20,SMH Mall of Asia,SMHMO/Stock,1
,M1625-19,SMH Mall of Asia,SMHMO/Stock,1
,M1707-19,SMH Mall of Asia,SMHMO/Stock,1
,124123-8,SMH Ortigas,SMHOR/Stock,2
,124128-10,SMH Ortigas,SMHOR/Stock,2
,124129-10,SMH Ortigas,SMHOR/Stock,2
,1322052-8,SMH Ortigas,SMHOR/Stock,1
,1322054-8,SMH Ortigas,SMHOR/Stock,1
,1322055-8,SMH Ortigas,SMHOR/Stock,1
,1323028-8,SMH Ortigas,SMHOR/Stock,1
,1323030-8,SMH Ortigas,SMHOR/Stock,1
,1323059-13,SMH Ortigas,SMHOR/Stock,1
,1323060-13,SMH Ortigas,SMHOR/Stock,1
,1323073-13,SMH Ortigas,SMHOR/Stock,1
,1323074-13,SMH Ortigas,SMHOR/Stock,1
,1323077-13,SMH Ortigas,SMHOR/Stock,1
,1323130-8,SMH Ortigas,SMHOR/Stock,1
,1324244-12,SMH Ortigas,SMHOR/Stock,3
,W21694-12,SMH Ortigas,SMHOR/Stock,2
,1323068-13,SMH Ortigas,SMHOR/Stock,1
,1323075-13,SMH Ortigas,SMHOR/Stock,1
,1323076-13,SMH Ortigas,SMHOR/Stock,1
,1323078-13,SMH Ortigas,SMHOR/Stock,1
,125029-12,SMH Ortigas,SMHOR/Stock,1
,125030-12,SMH Ortigas,SMHOR/Stock,1
,125031-12,SMH Ortigas,SMHOR/Stock,1
,125032-12,SMH Ortigas,SMHOR/Stock,1
,1336324-15,SMH Ortigas,SMHOR/Stock,1
,1336325-15,SMH Ortigas,SMHOR/Stock,1
,124162-8,SMH Ortigas,SMHOR/Stock,2
,M1704-12,SMH Ortigas,SMHOR/Stock,2
,M1704-19,SMH Ortigas,SMHOR/Stock,2
,M1707-19,SMH Ortigas,SMHOR/Stock,2
,824021-13,SMH Ortigas,SMHOR/Stock,2
,824022-20,SMH Ortigas,SMHOR/Stock,2
,824025-13,SMH Ortigas,SMHOR/Stock,2
,824026-20,SMH Ortigas,SMHOR/Stock,2
,122039-8,SMH Ortigas,SMHOR/Stock,1
,123324-12,SMH Ortigas,SMHOR/Stock,1
,123364-15,SMH Ortigas,SMHOR/Stock,1
,124015-12,SMH Ortigas,SMHOR/Stock,3
,D18135-19,SMH Ortigas,SMHOR/Stock,3
,1325176-15,SMH Ortigas,SMHOR/Stock,1
,W22033-25,SMH Ortigas,SMHOR/Stock,1
,1325123-9,SMH Ortigas,SMHOR/Stock,2
,1325124-9,SMH Ortigas,SMHOR/Stock,2
,123414-7,OH Clark,OHCLK/Stock,1
,D21017-7,OH Clark,OHCLK/Stock,1
,124177-6,OH Clark,OHCLK/Stock,1
,124178-8,OH Clark,OHCLK/Stock,2
,1324003-12,OH Clark,OHCLK/Stock,1
,1324006-10,OH Clark,OHCLK/Stock,1
,124139-15,OH Clark,OHCLK/Stock,1
,124140-15,OH Clark,OHCLK/Stock,1
,123406-10,OH Megamall,OHMEG/Stock,1
,123412-12,OH Megamall,OHMEG/Stock,2
,123414-7,OH Megamall,OHMEG/Stock,1
,123426-8,OH Megamall,OHMEG/Stock,2
,D21018-12,OH Megamall,OHMEG/Stock,1
,1324003-12,OH Megamall,OHMEG/Stock,2
,1324006-10,OH Megamall,OHMEG/Stock,2
,824039-27,OH Megamall,OHMEG/Stock,2
,824040-31,OH Megamall,OHMEG/Stock,2
,824043-27,OH Megamall,OHMEG/Stock,2
,824044-31,OH Megamall,OHMEG/Stock,2
,824047-27,OH Megamall,OHMEG/Stock,2
,824048-31,OH Megamall,OHMEG/Stock,2
,124177-6,OH Megamall,OHMEG/Stock,2
,824036-31,OH Mandurriao,OHMDR/Stock,1
,824039-27,OH Bacolod,OHBCD/Stock,1
,824040-31,OH Bacolod,OHBCD/Stock,1
,824043-27,OH Bacolod,OHBCD/Stock,1
,824044-31,OH Bacolod,OHBCD/Stock,1
,824048-31,OH Bacolod,OHBCD/Stock,1
,125035-10,OH Bacolod,OHBCD/Stock,1
,125036-10,OH Bacolod,OHBCD/Stock,1
,1325125-10,OH Bacolod,OHBCD/Stock,1
,1325127-10,OH Bacolod,OHBCD/Stock,1
,124042-16,OH Bacolod,OHBCD/Stock,1
,124044-15,OH Bacolod,OHBCD/Stock,1
,D1971-10,OH Bacolod,OHBCD/Stock,1
,D1981-15,OH Bacolod,OHBCD/Stock,1
,D20001-10,OH Bacolod,OHBCD/Stock,1
,D21014-10G,OH Bacolod,OHBCD/Stock,1
,D21016-10,OH Bacolod,OHBCD/Stock,1
,D21063-7G,OH Bacolod,OHBCD/Stock,2
,123434-12,OH Baguio,OHBAG/Stock,1
,124139-15,OH Baguio,OHBAG/Stock,1
,124140-15,OH Baguio,OHBAG/Stock,1
,1324003-12,OH Baguio,OHBAG/Stock,2
,1324006-10,OH Baguio,OHBAG/Stock,1
,124106-4,OH Baguio,OHBAG/Stock,1
,124177-6,OH Baguio,OHBAG/Stock,1
,124178-8,OH Baguio,OHBAG/Stock,1
,124139-15,OH Urdaneta,OHURD/Stock,1
,124140-15,OH Urdaneta,OHURD/Stock,1
,124149-8,OH Urdaneta,OHURD/Stock,2
,1324003-12,OH Urdaneta,OHURD/Stock,2
,1324006-10,OH Urdaneta,OHURD/Stock,2
,123406-10,OH Urdaneta,OHURD/Stock,1
,123412-12,OH Urdaneta,OHURD/Stock,1
,123414-7,OH Urdaneta,OHURD/Stock,1
,123416-7,OH Urdaneta,OHURD/Stock,1
,123434-12,OH Urdaneta,OHURD/Stock,1
,123435-12,OH Urdaneta,OHURD/Stock,1
,D21018-12,OH Urdaneta,OHURD/Stock,1
,925016-1,OH Urdaneta,OHURD/Stock,2
,924069-1,OH Urdaneta,OHURD/Stock,11
,125109-8,SMH Ortigas,SMHOR/Stock,2
,124177-6,OH Batangas,OHBAT/Stock,1
,124178-8,OH Batangas,OHBAT/Stock,1
,1324003-12,OH Batangas,OHBAT/Stock,2
,1324006-10,OH Batangas,OHBAT/Stock,1
,123426-8,OH Batangas,OHBAT/Stock,1
,123428-8,OH Batangas,OHBAT/Stock,1
,D21017-7,OH Batangas,OHBAT/Stock,2
,824032-31,OH Fairview,OHFV/Stock,1
,824046-20,OH Fairview,OHFV/Stock,2
,824049-13,OH Fairview,OHFV/Stock,2
,824045-13,OH Fairview,OHFV/Stock,1
,124139-15,OH Fairview,OHFV/Stock,1
,124140-15,OH Fairview,OHFV/Stock,1
,1324003-12,OH Fairview,OHFV/Stock,1
,124106-4,OH Fairview,OHFV/Stock,1
,124177-6,OH Fairview,OHFV/Stock,1
,124178-8,OH Fairview,OHFV/Stock,1
,123406-10,OH Fairview,OHFV/Stock,1
,123414-7,OH Fairview,OHFV/Stock,1
,123415-12,OH Fairview,OHFV/Stock,1
,123416-7,OH Fairview,OHFV/Stock,1
,D21018-12,OH Fairview,OHFV/Stock,1
,D21017-7,OH Fairview,OHFV/Stock,2
,824039-27,OH Fairview,OHFV/Stock,1
,824040-31,OH Fairview,OHFV/Stock,1
,824043-27,OH Fairview,OHFV/Stock,1
,824044-31,OH Fairview,OHFV/Stock,1
,824047-27,OH Fairview,OHFV/Stock,1
,824048-31,OH Fairview,OHFV/Stock,1
